-0.0720856745,0.0133283561,-0.7748043929,-0.0000000000
0.0000000000,-0.0000000000,-0.0000000000,0.0000000000
-0.1490404341,0.2375386192,-0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.5859396153,-0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0000000000,0.0300119012,-0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
-0.0568518643,0.8123925934,-0.0000000000,-0.0000000000
0.0000000000,0.0000000000,0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.7283092100
0.0000000000,-0.0476789462,0.0898642723,0.6455428463
-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.2197210337,-0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0000000000,0.0000000000,0.0000000000,-0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
-0.7004980565,0.0000000000,-0.0000000000,-0.2149122610
-0.0000000000,0.5293789166,-0.0000000000,-0.0000000000
-0.6918532669,0.0000000000,-0.0000000000,-0.0815649943
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0000000000,-0.0000000000,0.0000000000,0.0000000000
