-0.2810445034,-0.3366097439,-0.2310391708,0.0660607795
-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000
-0.3937075955,-0.4582835923,-0.1720542372,0.0543887304
-0.5572407012,-0.6400131511,-0.1837999564,0.3469899587
0.0000000000,-0.0000000000,0.0000000000,0.0000000000
-0.0822547945,-0.0000000000,-0.3120509646,0.1833728426
-0.0000000000,0.0000000000,0.0000000000,0.0000000000
-0.0931507750,-0.0000000000,-0.1533624464,0.0000000000
0.0000000000,0.0000000000,0.0000000000,-0.0000000000
-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000
-0.2852828355,-0.2312460628,-0.0168853779,0.4191337703
0.0000000000,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,0.0000000000,-0.0000000000,0.0000000000
0.0000000000,-0.0000000000,0.0000000000,-0.3348609985
0.0000000000,-0.0000000000,0.0000000000,-0.2500093139
-0.0000000000,-0.1472393693,-0.0000000000,-0.0000000000
0.0000000000,0.0818300207,0.0000000000,-0.0000000000
-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000
-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000
-0.0000000000,0.0000000000,-0.0000000000,0.0000000000
-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000
-0.1562754139,-0.0000000000,-0.2834620833,0.3324494369
0.0000000000,0.0000000000,0.0000000000,-0.0000000000
0.0000000000,0.2894052545,0.0000000000,-0.0000000000
-0.0000000000,-0.0193125432,-0.0422432993,0.0000000000
-0.4646787695,-0.0659174127,-0.5557747124,0.5722609070
-0.0536747586,-0.1090747553,-0.3072553023,0.0000000000
-0.3280074284,-0.2401562464,-0.5259546139,0.2243554590
0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
0.0885645884,0.1647940052,0.0000000000,-0.0000000000
0.0000000000,0.0000000000,-0.0000000000,-0.0000000000
